Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,BH,SB,,,50,live,,T,W
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,BH,ZA,,,94,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,BS,US,,,12,live,,T,F
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,CL,ES,BE,,2,live,,T,F
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,CL,ES,,2,,live,,T,F
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,CN,ZA,,,130,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,CN,ZA,,,4,live,,T,F
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GQ,ZA,,,40,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,HK,ZA,XX,4,,live,,T,F
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,ID,ZA,,,10,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,IL,ZA,,,30,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,JP,SG,,40,46,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,JP,TW,,23,,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,KR,TW,,61,,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,KW,ZA,,,265,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,LB,SB,,,25,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,LB,SB,,,20,live,,T,W
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,LY,CZ,,,2,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,MY,SB,,,30,live,,T,W
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,MY,TW,,10,,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,MY,ZA,,36,57,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,NO,DK,,,4,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,OM,BH,,12,,live,,T,
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,OM,KW,,6,,live,,T,
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,PK,NZ,,,110,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,QA,TW,,10,,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,QA,ZA,,10,10,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,RU,SB,,,10,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,RU,SB,,,40,live,,T,W
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,SG,ZA,,,60,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,SR,NL,,1,,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,TW,SG,SB,,15,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,US,SB,,,20,live,,T,W
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,VE,PT,NL,,5,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,ZA,NZ,,18,18,live,,T,C
2010,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,ZA,SB,,30,,live,,T,C
2010,II,Trichoglossus johnstoniae,Aves,Psittaciformes,Loriidae,Trichoglossus,BG,PH,,,14,live,,T,F
2010,II,Trichoglossus johnstoniae,Aves,Psittaciformes,Loriidae,Trichoglossus,ZA,US,,5,4,live,,T,F
2010,II,Trichoglossus ornatus,Aves,Psittaciformes,Loriidae,Trichoglossus,CN,ZA,,,30,live,,T,C
2010,II,Trichoglossus ornatus,Aves,Psittaciformes,Loriidae,Trichoglossus,JP,SG,,10,13,live,,T,C
2010,II,Vini australis,Aves,Psittaciformes,Loriidae,Vini,TW,US,,,5,live,,T,F
2010,II,Vini australis,Aves,Psittaciformes,Loriidae,Vini,ZA,US,,6,6,live,,T,F
2010,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,UA,TG,,,6,live,,T,W
2010,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,AE,BJ,,2,,live,,T,W
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,163,live,,T,W
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,50,110,live,,T,W
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,36,live,,T,W
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,150,409,live,,T,W
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,118,live,,T,W
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,US,CA,,,15,live,,T,C
2010,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,US,MG,,1290,1493,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,301,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,190,195,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,CN,MG,,,95,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,641,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,30,398,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,30,live,,T,W
2010,II,Mantella baroni,Amphibia,Anura,Mantellidae,Mantella,US,MG,,1880,2057,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,30,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,,55,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,CN,MG,,,6,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,6,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,10,113,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,44,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,TH,MG,,,22,live,,T,W
2010,II,Mantella bernhardi,Amphibia,Anura,Mantellidae,Mantella,US,MG,,78,288,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,155,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,45,220,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,CN,MG,,,25,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,CZ,MG,,100,100,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,160,882,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,FR,MG,,300,200,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,20,,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,10,893,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,NL,CA,,,20,live,,T,C
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,NL,MG,,,450,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,27,live,,T,W
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,US,CA,,,14,live,,T,C
2010,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,US,MG,,1210,3314,live,,T,W
2010,II,Mantella crocea,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,12,live,,T,W
2010,II,Mantella expectata,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,12,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,174,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,88,88,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,CN,MG,,,16,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,119,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,30,148,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,20,live,,T,W
2010,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,US,MG,,695,682,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,38,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,,42,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,CZ,MG,,,11,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,11,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,,51,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,NL,CA,,,20,live,,T,C
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,39,live,,T,W
2010,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,US,MG,,102,214,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,94,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,,227,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,CZ,MG,,,80,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,328,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,20,69,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,NL,MG,,,150,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,27,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,TH,MG,,,34,live,,T,W
2010,II,Mantella nigricans,Amphibia,Anura,Mantellidae,Mantella,US,MG,,124,1074,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,CA,MG,,,229,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,CH,MG,,,160,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,CN,MG,,,45,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,DE,MG,,,390,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,JP,MG,,40,267,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,NL,MG,,,10,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,RU,MG,,,57,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,TH,MG,,,50,live,,T,W
2010,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,US,MG,,1076,1182,live,,T,W
2010,II,Mantella viridis,Amphibia,Anura,Mantellidae,Mantella,NL,CA,,,82,live,,T,C
2010,II,Mantella viridis,Amphibia,Anura,Mantellidae,Mantella,US,CA,,,20,live,,T,C
2010,II,Swietenia macrophylla,,Sapindales,Meliaceae,Swietenia,KW,LK,,45,10,live,,T,A
2010,II,Swietenia mahagoni,,Sapindales,Meliaceae,Swietenia,KW,LK,,,28,live,,T,A
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NZ,AU,,,3,live,kg,T,W
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NZ,ID,,38,,live,,T,W
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,FJ,ID,11,,live,,T,I
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,FJ,,13,,live,,T,I
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,ID,,16,,live,,T,I
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,SB,,3,,live,,T,W
2010,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,TO,,7,,live,,T,I
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AE,ID,,8,8,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AM,ID,,,5,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AT,ID,,34,14,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BE,ID,,54,80,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,ID,,12084,126,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,SB,,2,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CA,ID,,,637,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CH,ID,,,208,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CN,ID,,6,,live,,T,F
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CN,ID,,29,34,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CZ,ID,,4,19,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,DE,ID,,1126,1819,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,DK,AU,,,3,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,DK,ID,,68,59,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,EE,ID,,3,8,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,ES,ID,,92,99,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,FI,ID,,4,16,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,FR,ID,,614,615,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GB,ID,,822,975,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GR,ID,,,58,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,HK,ID,,205,204,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,HU,ID,,14,25,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IE,ID,,3,,live,,T,D
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IE,ID,,36,26,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IL,ID,,,201,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IR,ID,,,129,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IT,ID,,108,220,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,JO,ID,,,64,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,JP,ID,,,1223,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,KR,ID,,,55,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,KW,ID,,,20,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,LT,ID,,2,3,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MK,ID,,,4,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MX,ID,,19,78,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MX,US,ID,26,10,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MX,US,SB,5,1,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MY,ID,,,129,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NL,ID,,,376,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NO,ID,,,20,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NZ,ID,,,53,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,PA,ID,,,33,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,PL,ID,,105,80,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,RU,ID,,,96,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,SE,ID,,44,441,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,TR,ID,,90,124,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,TW,ID,,,81,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,UA,ID,,,8,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,AU,ID,1,,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,AU,,7,11,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,FJ,,27,57,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,ID,,1,,live,,T,F
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,ID,,26,,live,,T,I
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,ID,,1169,3386,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,SB,,90,67,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,TO,,1,,live,,T,I
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,TO,,118,,live,,T,W
2010,II,Hydnophora exesa,Anthozoa,Scleractinia,Merulinidae,Hydnophora,ZA,ID,,7,110,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AE,ID,,3,10,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AM,ID,,,5,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BG,SG,ID,,5,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,ID,,187,209,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,ID,,4,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,,4,,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CA,ID,,,429,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CH,ID,,,65,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CN,ID,,6,13,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CR,ID,,,3,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CY,ID,,2,2,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CZ,ID,,,20,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,DE,ID,,,210,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,ES,ID,,,4,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,FR,ID,,7,42,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GB,ID,,,124,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GR,ID,,,21,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,HK,ID,,60,119,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IL,ID,,,1,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IR,ID,,,108,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,IT,ID,,,5,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,JO,ID,,,66,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,JP,ID,,,1472,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,KR,ID,,25,257,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,KW,ID,,,24,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,LB,ID,,,8,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MX,ID,,3,14,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MX,US,ID,9,10,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,MY,ID,,,145,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NO,ID,,,5,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,PA,ID,,,5,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,RU,ID,,,116,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,SE,ID,,,21,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,TR,ID,,144,158,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,TW,ID,,,7,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,ID,,5,,live,,T,I
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,ID,,808,2311,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,US,TO,,4,,live,,T,W
2010,II,Hydnophora microconos,Anthozoa,Scleractinia,Merulinidae,Hydnophora,ZA,ID,,43,255,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AE,ID,,,15,live,,T,F
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AR,FJ,,,78,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,AT,ID,,,1,live,,T,F
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BE,ID,,12,116,live,,T,F
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,ID,,5,,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,FJ,16,20,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,ID,10,15,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,TO,2,4,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,BR,US,,5,,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CA,FJ,,,330,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CA,ID,,,553,live,,T,F
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CA,US,FJ,,2,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CA,US,ID,,10,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CH,DE,,,5,live,,T,F
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CH,ID,,,10,live,,T,F
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CL,US,FJ,,4,live,,T,W
2010,II,Hydnophora rigida,Anthozoa,Scleractinia,Merulinidae,Hydnophora,CN,FJ,,,640,live,,T,W
